,index,part_id,cont_id,cnt_age_exact,hh_id,part_age,part_gender
726,726,346,346_2_1_16,83.0,FR15,63,F
731,731,346,346_2_2_4,71.0,FR15,63,F
733,733,346,346_2_2_6,70.0,FR15,63,F
734,734,346,346_1_1_1,71.0,FR15,63,F
735,735,346,346_1_1_2,43.0,FR15,63,F
736,736,346,346_1_1_3,38.0,FR15,63,F
738,738,346,346_1_2_1,71.0,FR15,63,F
743,743,346,346_1_2_6,46.0,FR15,63,F
744,744,346,346_1_2_7,47.0,FR15,63,F
749,749,311,311_2_1_1,6.0,FR15,60,F
750,750,311,311_2_1_2,50.0,FR15,60,F
751,751,311,311_2_1_3,56.0,FR15,60,F
752,752,311,311_2_1_4,87.0,FR15,60,F
753,753,311,311_2_1_5,80.0,FR15,60,F
754,754,311,311_2_1_6,30.0,FR15,60,F
756,756,311,311_2_2_1,87.0,FR15,60,F
757,757,311,311_2_2_2,87.0,FR15,60,F
758,758,311,311_2_2_3,56.0,FR15,60,F
759,759,311,311_2_2_4,56.0,FR15,60,F
760,760,311,311_1_1_1,56.0,FR15,60,F
761,761,311,311_1_1_2,50.0,FR15,60,F
764,764,311,311_1_1_5,60.0,FR15,60,F
765,765,311,311_1_1_6,87.0,FR15,60,F
766,766,311,311_1_1_7,30.0,FR15,60,F
767,767,311,311_1_2_1,50.0,FR15,60,F
768,768,311,311_1_2_2,56.0,FR15,60,F
769,769,311,311_1_2_3,87.0,FR15,60,F
770,770,311,311_1_2_4,35.0,FR15,60,F
771,771,311,311_1_2_5,35.0,FR15,60,F
772,772,311,311_1_2_6,30.0,FR15,60,F
774,774,311,311_1_2_8,6.0,FR15,60,F
787,787,2341,2341_1_2_1,2.0,FR15,1,F
851,851,1639,1639_1_1_1,51.0,FR15,50,F
852,852,1639,1639_1_1_2,48.0,FR15,50,F
853,853,1639,1639_1_1_3,35.0,FR15,50,F
857,857,1639,1639_1_1_7,20.0,FR15,50,F
859,859,1639,1639_1_1_9,50.0,FR15,50,F
862,862,1639,1639_1_1_12,3.0,FR15,50,F
863,863,1639,1639_1_1_13,36.0,FR15,50,F
864,864,1639,1639_1_1_14,25.0,FR15,50,F
866,866,1639,1639_1_1_16,25.0,FR15,50,F
871,871,1639,1639_1_1_21,51.0,FR15,50,F
874,874,1639,1639_1_1_24,20.0,FR15,50,F
875,875,1639,1639_1_1_25,30.0,FR15,50,F
876,876,1639,1639_1_1_26,25.0,FR15,50,F
877,877,1639,1639_1_1_27,30.0,FR15,50,F
878,878,1639,1639_1_1_28,24.0,FR15,50,F
897,897,1639,1639_1_2_19,2.0,FR15,50,F
899,899,1639,1639_1_2_21,30.0,FR15,50,F
903,903,1639,1639_1_2_25,52.0,FR15,50,F
904,904,1639,1639_1_2_26,40.0,FR15,50,F
905,905,1639,1639_1_2_27,50.0,FR15,50,F
906,906,1639,1639_1_2_28,40.0,FR15,50,F
907,907,1639,1639_1_2_29,50.0,FR15,50,F
911,911,1639,1639_1_2_33,8.0,FR15,50,F
919,919,309,309_1_1_1,26.0,FR15,45,F
920,920,309,309_1_1_2,24.0,FR15,45,F
921,921,309,309_1_1_3,40.0,FR15,45,F
922,922,309,309_1_1_4,51.0,FR15,45,F
923,923,309,309_1_1_5,30.0,FR15,45,F
924,924,309,309_1_1_6,45.0,FR15,45,F
925,925,309,309_1_1_7,48.0,FR15,45,F
926,926,309,309_1_1_8,18.0,FR15,45,F
927,927,309,309_1_1_9,20.0,FR15,45,F
928,928,309,309_1_1_10,20.0,FR15,45,F
929,929,309,309_1_1_11,18.0,FR15,45,F
930,930,309,309_1_1_12,32.0,FR15,45,F
931,931,309,309_1_1_13,24.0,FR15,45,F
932,932,309,309_1_1_14,26.0,FR15,45,F
933,933,309,309_1_1_15,23.0,FR15,45,F
934,934,309,309_1_2_1,51.0,FR15,45,F
935,935,309,309_1_2_2,18.0,FR15,45,F
936,936,309,309_1_2_3,51.0,FR15,45,F
937,937,309,309_1_2_4,27.0,FR15,45,F
938,938,309,309_1_2_5,40.0,FR15,45,F
939,939,309,309_1_2_6,55.0,FR15,45,F
940,940,309,309_1_2_7,36.0,FR15,45,F
941,941,309,309_2_1_1,51.0,FR15,45,F
942,942,309,309_2_1_2,18.0,FR15,45,F
943,943,309,309_2_1_3,19.0,FR15,45,F
944,944,309,309_2_1_4,51.0,FR15,45,F
945,945,309,309_2_1_5,53.0,FR15,45,F
946,946,309,309_2_1_6,32.0,FR15,45,F
947,947,309,309_2_2_1,51.0,FR15,45,F
948,948,309,309_2_2_2,18.0,FR15,45,F
949,949,309,309_2_2_3,19.0,FR15,45,F
950,950,309,309_2_2_4,26.0,FR15,45,F
951,951,309,309_2_2_5,51.0,FR15,45,F
952,952,309,309_2_2_6,53.0,FR15,45,F
968,968,1629,1629_2_1_1,69.0,FR15,71,F
969,969,1629,1629_2_1_2,74.0,FR15,71,F
970,970,1629,1629_2_1_3,80.0,FR15,71,F
971,971,1629,1629_2_2_1,69.0,FR15,71,F
972,972,1629,1629_2_2_2,12.0,FR15,71,F
973,973,1629,1629_2_2_3,17.0,FR15,71,F
974,974,680,680_1_1_1,46.0,FR15,40,F
975,975,680,680_1_1_2,13.0,FR15,40,F
976,976,680,680_1_1_3,9.0,FR15,40,F
977,977,680,680_1_1_4,7.0,FR15,40,F
978,978,680,680_1_1_5,30.0,FR15,40,F
979,979,680,680_1_1_6,73.0,FR15,40,F
980,980,680,680_1_1_7,73.0,FR15,40,F
985,985,680,680_1_1_12,13.0,FR15,40,F
987,987,680,680_1_2_1,46.0,FR15,40,F
988,988,680,680_1_2_2,13.0,FR15,40,F
989,989,680,680_1_2_3,37.0,FR15,40,F
990,990,680,680_1_2_4,13.0,FR15,40,F
997,997,680,680_1_2_11,13.0,FR15,40,F
1000,1000,680,680_1_2_14,42.0,FR15,40,F
1001,1001,1899,1899_1_1_1,60.0,FR15,57,M
1003,1003,1899,1899_1_2_1,60.0,FR15,57,M
1005,1005,1899,1899_2_1_1,60.0,FR15,57,M
1006,1006,1899,1899_2_2_1,60.0,FR15,57,M
1007,1007,1899,1899_2_2_2,57.0,FR15,57,M
1008,1008,1899,1899_2_2_3,50.0,FR15,57,M
1009,1009,1899,1899_2_2_4,18.0,FR15,57,M
1010,1010,1899,1899_2_2_5,17.0,FR15,57,M
1012,1012,1899,1899_2_2_7,45.0,FR15,57,M
1013,1013,1899,1899_2_2_8,15.0,FR15,57,M
1014,1014,1899,1899_2_2_9,45.0,FR15,57,M
1015,1015,1899,1899_2_2_10,15.0,FR15,57,M
1020,1020,2186,2186_1_1_1,43.0,FR15,1,M
1021,1021,2186,2186_1_1_2,31.0,FR15,1,M
1022,1022,2186,2186_1_1_3,16.0,FR15,1,M
1023,1023,2186,2186_1_1_4,27.0,FR15,1,M
1025,1025,2186,2186_1_2_1,43.0,FR15,1,M
1026,1026,2186,2186_1_2_2,31.0,FR15,1,M
1027,1027,2186,2186_1_2_3,57.0,FR15,1,M
1028,1028,2186,2186_1_2_4,27.0,FR15,1,M
1033,1033,1449,1449_1_1_5,61.0,FR15,67,M
1042,1042,1449,1449_1_2_3,69.0,FR15,67,M
1043,1043,1449,1449_2_1_1,69.0,FR15,67,M
1044,1044,1449,1449_2_1_2,76.0,FR15,67,M
1045,1045,1449,1449_2_1_3,68.0,FR15,67,M
1046,1046,1449,1449_2_1_4,67.0,FR15,67,M
1047,1047,1449,1449_2_2_1,65.0,FR15,67,M
1048,1048,1449,1449_2_2_2,67.0,FR15,67,M
1049,1049,1449,1449_2_2_3,76.0,FR15,67,M
1050,1050,543,543_1_1_1,20.0,FR15,49,F
1051,1051,543,543_1_1_2,75.0,FR15,49,F
1052,1052,543,543_1_1_3,13.0,FR15,49,F
1053,1053,543,543_1_1_4,55.0,FR15,49,F
1061,1061,980,980_1_1_1,60.0,FR15,64,M
1062,1062,980,980_1_1_2,60.0,FR15,64,M
1063,1063,980,980_1_1_3,37.0,FR15,64,M
1064,1064,980,980_1_1_4,31.0,FR15,64,M
1065,1065,980,980_2_1_1,30.0,FR15,64,M
1066,1066,980,980_2_1_2,36.0,FR15,64,M
1067,1067,980,980_2_2_1,30.0,FR15,64,M
1068,1068,980,980_2_2_2,34.0,FR15,64,M
1071,1071,4464,4464_1_1_1,18.0,FR15,18,F
1072,1072,4464,4464_1_1_2,18.0,FR15,18,F
1073,1073,4464,4464_1_1_3,19.0,FR15,18,F
1074,1074,4464,4464_1_1_4,19.0,FR15,18,F
1075,1075,4464,4464_1_1_5,45.0,FR15,18,F
1076,1076,4464,4464_1_1_6,49.0,FR15,18,F
1081,1081,4464,4464_1_1_11,15.0,FR15,18,F
1082,1082,4464,4464_1_1_12,11.0,FR15,18,F
1083,1083,4464,4464_1_1_13,11.0,FR15,18,F
1086,1086,4464,4464_1_2_1,49.0,FR15,18,F
1087,1087,4464,4464_1_2_2,45.0,FR15,18,F
1088,1088,4464,4464_1_2_3,15.0,FR15,18,F
1089,1089,4464,4464_1_2_4,11.0,FR15,18,F
1090,1090,4464,4464_1_2_5,18.0,FR15,18,F
1095,1095,4464,4464_1_2_10,18.0,FR15,18,F
1096,1096,4464,4464_1_2_11,19.0,FR15,18,F
1100,1100,4464,4464_1_2_15,20.0,FR15,18,F
1101,1101,4464,4464_1_2_16,46.0,FR15,18,F
1102,1102,4464,4464_1_2_17,49.0,FR15,18,F
1104,1104,4464,4464_1_2_19,19.0,FR15,18,F
1107,1107,4464,4464_2_1_1,49.0,FR15,18,F
1108,1108,4464,4464_2_1_2,45.0,FR15,18,F
1109,1109,4464,4464_2_1_3,15.0,FR15,18,F
1110,1110,4464,4464_2_1_4,11.0,FR15,18,F
1111,1111,4464,4464_2_1_5,20.0,FR15,18,F
1112,1112,4464,4464_2_1_6,28.0,FR15,18,F
1116,1116,4464,4464_2_1_10,19.0,FR15,18,F
1124,1124,4464,4464_2_2_1,11.0,FR15,18,F
1125,1125,4464,4464_2_2_2,49.0,FR15,18,F
1126,1126,4464,4464_2_2_3,45.0,FR15,18,F
1127,1127,4464,4464_2_2_4,15.0,FR15,18,F
1128,1128,4163,4163_1_1_1,8.0,FR15,5,M
1129,1129,4163,4163_1_1_2,5.0,FR15,5,M
1130,1130,4163,4163_1_1_3,3.0,FR15,5,M
1131,1131,4163,4163_1_1_4,42.0,FR15,5,M
1132,1132,4163,4163_1_1_5,38.0,FR15,5,M
1133,1133,4163,4163_1_1_6,43.0,FR15,5,M
1134,1134,4163,4163_1_1_7,43.0,FR15,5,M
1135,1135,4163,4163_1_1_8,44.0,FR15,5,M
1139,1139,4163,4163_1_1_12,5.0,FR15,5,M
1140,1140,4163,4163_1_1_13,6.0,FR15,5,M
1141,1141,4163,4163_1_1_14,5.0,FR15,5,M
1142,1142,4163,4163_1_1_15,14.0,FR15,5,M
1143,1143,4163,4163_1_1_16,7.0,FR15,5,M
1144,1144,4163,4163_1_1_17,8.0,FR15,5,M
1145,1145,4163,4163_1_1_18,4.0,FR15,5,M
1146,1146,4163,4163_1_1_19,7.0,FR15,5,M
1148,1148,4163,4163_1_2_2,3.0,FR15,5,M
1149,1149,4163,4163_1_2_3,42.0,FR15,5,M
1150,1150,4163,4163_1_2_4,38.0,FR15,5,M
1151,1151,4163,4163_1_2_5,44.0,FR15,5,M
1152,1152,4163,4163_1_2_6,43.0,FR15,5,M
1153,1153,4163,4163_1_2_7,45.0,FR15,5,M
1154,1154,4163,4163_1_2_8,42.0,FR15,5,M
1155,1155,4163,4163_1_2_9,41.0,FR15,5,M
1156,1156,4163,4163_1_2_10,42.0,FR15,5,M
1157,1157,4163,4163_1_2_11,14.0,FR15,5,M
1158,1158,4163,4163_1_2_12,12.0,FR15,5,M
1159,1159,4163,4163_1_2_13,8.0,FR15,5,M
1160,1160,4163,4163_1_2_14,8.0,FR15,5,M
1161,1161,4163,4163_1_2_15,13.0,FR15,5,M
1162,1162,4163,4163_1_2_16,10.0,FR15,5,M
1163,1163,4163,4163_2_1_1,38.0,FR15,5,M
1164,1164,4163,4163_2_1_2,4.0,FR15,5,M
1165,1165,4163,4163_2_1_3,8.0,FR15,5,M
1166,1166,4163,4163_2_1_4,42.0,FR15,5,M
1167,1167,4163,4163_2_1_5,25.0,FR15,5,M
1168,1168,4163,4163_2_1_6,46.0,FR15,5,M
1169,1169,4163,4163_2_1_7,4.0,FR15,5,M
1170,1170,4163,4163_2_1_8,4.0,FR15,5,M
1171,1171,4163,4163_2_1_9,3.0,FR15,5,M
1172,1172,4163,4163_2_1_10,4.0,FR15,5,M
1173,1173,4163,4163_2_1_11,4.0,FR15,5,M
1174,1174,4163,4163_2_1_12,5.0,FR15,5,M
1175,1175,4163,4163_2_1_13,5.0,FR15,5,M
1176,1176,4163,4163_2_1_14,5.0,FR15,5,M
1177,1177,4163,4163_2_1_15,5.0,FR15,5,M
1178,1178,4163,4163_2_1_16,5.0,FR15,5,M
1179,1179,4163,4163_2_1_17,5.0,FR15,5,M
1180,1180,4163,4163_2_1_18,5.0,FR15,5,M
1181,1181,4163,4163_2_1_19,4.0,FR15,5,M
1182,1182,4163,4163_2_1_20,4.0,FR15,5,M
1183,1183,4163,4163_2_1_21,6.0,FR15,5,M
1184,1184,4163,4163_2_1_22,6.0,FR15,5,M
1185,1185,4163,4163_2_1_23,6.0,FR15,5,M
1186,1186,4163,4163_2_1_24,6.0,FR15,5,M
1187,1187,4163,4163_2_1_25,6.0,FR15,5,M
1188,1188,4163,4163_2_1_26,23.0,FR15,5,M
1189,1189,4163,4163_2_1_27,25.0,FR15,5,M
1190,1190,4163,4163_2_1_28,34.0,FR15,5,M
1191,1191,4163,4163_2_2_1,42.0,FR15,5,M
1192,1192,4163,4163_2_2_2,38.0,FR15,5,M
1193,1193,4163,4163_2_2_3,8.0,FR15,5,M
1194,1194,4163,4163_2_2_4,4.0,FR15,5,M
1198,1198,2329,2329_1_1_4,45.0,FR15,65,F
1199,1199,2329,2329_1_2_1,55.0,FR15,65,F
1200,1200,2329,2329_1_2_2,25.0,FR15,65,F
1204,1204,2329,2329_2_1_4,53.0,FR15,65,F
1205,1205,2329,2329_2_1_5,57.0,FR15,65,F
1206,1206,2329,2329_2_1_6,25.0,FR15,65,F
1207,1207,2329,2329_2_2_1,57.0,FR15,65,F
1208,1208,2329,2329_2_2_2,55.0,FR15,65,F
1209,1209,2329,2329_2_2_3,27.0,FR15,65,F
1210,1210,2329,2329_2_2_4,24.0,FR15,65,F
1211,1211,2329,2329_2_2_5,34.0,FR15,65,F
1226,1226,4247,4247_1_1_15,28.0,FR15,28,M
1229,1229,4247,4247_1_1_18,40.0,FR15,28,M
1231,1231,4247,4247_1_1_20,57.0,FR15,28,M
1232,1232,4247,4247_1_1_21,56.0,FR15,28,M
1233,1233,4247,4247_1_2_1,57.0,FR15,28,M
1234,1234,4247,4247_1_2_2,56.0,FR15,28,M
1238,1238,4247,4247_1_2_6,7.0,FR15,28,M
1239,1239,4247,4247_1_2_7,6.0,FR15,28,M
1240,1240,4247,4247_1_2_8,2.0,FR15,28,M
1247,1247,4300,4300_1_1_5,40.0,FR15,23,M
1254,1254,4300,4300_1_1_12,23.0,FR15,23,M
1260,1260,4300,4300_1_2_1,23.0,FR15,23,M
1265,1265,4300,4300_1_2_6,40.0,FR15,23,M
1275,1275,1125,1125_1_1_6,16.0,FR15,10,F
1276,1276,1125,1125_1_1_7,12.0,FR15,10,F
1277,1277,1125,1125_1_1_8,38.0,FR15,10,F
1278,1278,1125,1125_1_1_9,44.0,FR15,10,F
1279,1279,1125,1125_1_2_1,16.0,FR15,10,F
1280,1280,1125,1125_1_2_2,12.0,FR15,10,F
1281,1281,1125,1125_1_2_3,38.0,FR15,10,F
1282,1282,1125,1125_1_2_4,44.0,FR15,10,F
1287,1287,1125,1125_1_2_9,6.0,FR15,10,F
1289,1289,1125,1125_1_2_11,9.0,FR15,10,F
1297,1297,1125,1125_2_1_1,16.0,FR15,10,F
1298,1298,1125,1125_2_1_2,12.0,FR15,10,F
1299,1299,1125,1125_2_1_3,37.0,FR15,10,F
1300,1300,1125,1125_2_1_4,44.0,FR15,10,F
1301,1301,1125,1125_2_1_5,36.0,FR15,10,F
1302,1302,1125,1125_2_1_6,40.0,FR15,10,F
1303,1303,1125,1125_2_1_7,10.0,FR15,10,F
1304,1304,1125,1125_2_1_8,9.0,FR15,10,F
1305,1305,1125,1125_2_1_9,5.0,FR15,10,F
1306,1306,1125,1125_2_2_1,16.0,FR15,10,F
1307,1307,1125,1125_2_2_2,12.0,FR15,10,F
1308,1308,1125,1125_2_2_3,37.0,FR15,10,F
1309,1309,1125,1125_2_2_4,44.0,FR15,10,F
1311,1311,1854,1854_1_1_1,40.0,FR15,12,F
1312,1312,1854,1854_1_1_2,40.0,FR15,12,F
1313,1313,1854,1854_1_1_3,12.0,FR15,12,F
1321,1321,1854,1854_1_2_1,40.0,FR15,12,F
1322,1322,1854,1854_1_2_2,40.0,FR15,12,F
1323,1323,1854,1854_1_2_3,12.0,FR15,12,F
1324,1324,1854,1854_1_2_4,40.0,FR15,12,F
1325,1325,1854,1854_1_2_5,25.0,FR15,12,F
1326,1326,1854,1854_1_2_6,15.0,FR15,12,F
1327,1327,1854,1854_1_2_7,30.0,FR15,12,F
1328,1328,1854,1854_1_2_8,40.0,FR15,12,F
1329,1329,1854,1854_1_2_9,30.0,FR15,12,F
1330,1330,1854,1854_1_2_10,10.0,FR15,12,F
1331,1331,1854,1854_2_1_1,35.0,FR15,12,F
1332,1332,1854,1854_2_1_2,38.0,FR15,12,F
1333,1333,1854,1854_2_1_3,6.0,FR15,12,F
1334,1334,1854,1854_2_1_4,7.0,FR15,12,F
1335,1335,353,353_1_1_1,5.0,FR15,62,F
1336,1336,353,353_1_1_2,8.0,FR15,62,F
1337,1337,353,353_1_1_3,48.0,FR15,62,F
1338,1338,353,353_1_1_4,67.0,FR15,62,F
1339,1339,353,353_1_2_1,5.0,FR15,62,F
1340,1340,353,353_1_2_2,8.0,FR15,62,F
1341,1341,353,353_1_2_3,48.0,FR15,62,F
1347,1347,353,353_1_2_9,65.0,FR15,62,F
1350,1350,1843,1843_1_1_1,54.0,FR15,55,M
1370,1370,1843,1843_1_2_1,54.0,FR15,55,M
1403,1403,1843,1843_2_1_1,54.0,FR15,55,M
1443,1443,721,721_1_1_1,39.0,FR15,41,M
1455,1455,721,721_1_1_13,42.0,FR15,41,M
1459,1459,721,721_1_2_1,42.0,FR15,41,M
1466,1466,721,721_1_2_8,40.0,FR15,41,M
1479,1479,721,721_2_1_9,44.0,FR15,41,M
1496,1496,721,721_2_2_15,44.0,FR15,41,M
1497,1497,1275,1275_1_1_1,39.0,FR15,6,M
1498,1498,1275,1275_1_1_2,35.0,FR15,6,M
1499,1499,1275,1275_1_1_3,3.0,FR15,6,M
1500,1500,1275,1275_1_2_1,35.0,FR15,6,M
1501,1501,1275,1275_1_2_2,3.0,FR15,6,M
1502,1502,1275,1275_1_2_3,38.0,FR15,6,M
1503,1503,1275,1275_1_2_4,39.0,FR15,6,M
1504,1504,1275,1275_1_2_5,6.0,FR15,6,M
1505,1505,1275,1275_1_2_6,7.0,FR15,6,M
1506,1506,1275,1275_1_2_7,6.0,FR15,6,M
1507,1507,1275,1275_1_2_8,6.0,FR15,6,M
1508,1508,1275,1275_1_2_9,6.0,FR15,6,M
1509,1509,1275,1275_1_2_10,6.0,FR15,6,M
1510,1510,1275,1275_1_2_11,6.0,FR15,6,M
1511,1511,1275,1275_1_2_12,8.0,FR15,6,M
1512,1512,1275,1275_1_2_13,9.0,FR15,6,M
1513,1513,1275,1275_1_2_14,45.0,FR15,6,M
1516,1516,1275,1275_2_1_1,34.0,FR15,6,M
1517,1517,1275,1275_2_1_2,39.0,FR15,6,M
1518,1518,1275,1275_2_1_3,3.0,FR15,6,M
1519,1519,1275,1275_2_2_1,34.0,FR15,6,M
1520,1520,1275,1275_2_2_2,39.0,FR15,6,M
1521,1521,1275,1275_2_2_3,3.0,FR15,6,M
1522,1522,1275,1275_2_2_4,7.0,FR15,6,M
1523,1523,1275,1275_2_2_5,7.0,FR15,6,M
1524,1524,1275,1275_2_2_6,7.0,FR15,6,M
1525,1525,1275,1275_2_2_7,7.0,FR15,6,M
1526,1526,1275,1275_2_2_8,7.0,FR15,6,M
1533,1533,10937,10937_2_1_1,45.0,FR15,9,F
1534,1534,10937,10937_2_1_2,12.0,FR15,9,F
1535,1535,10937,10937_2_1_3,45.0,FR15,9,F
1537,1537,10937,10937_2_2_1,45.0,FR15,9,F
1538,1538,10937,10937_2_2_2,12.0,FR15,9,F
1539,1539,10937,10937_2_2_3,45.0,FR15,9,F
1542,1542,10937,10937_2_2_6,9.0,FR15,9,F
1543,1543,10937,10937_2_2_7,8.0,FR15,9,F
1544,1544,10937,10937_2_2_8,9.0,FR15,9,F
1545,1545,10937,10937_2_2_9,9.0,FR15,9,F
1546,1546,10937,10937_2_2_10,8.0,FR15,9,F
1547,1547,10937,10937_2_2_11,8.0,FR15,9,F
1548,1548,10937,10937_2_2_12,9.0,FR15,9,F
1549,1549,10937,10937_2_2_13,9.0,FR15,9,F
1550,1550,10937,10937_2_2_14,9.0,FR15,9,F
1551,1551,10937,10937_2_2_15,9.0,FR15,9,F
1552,1552,10937,10937_2_2_16,8.0,FR15,9,F
1553,1553,10937,10937_2_2_17,9.0,FR15,9,F
1554,1554,10937,10937_2_2_18,8.0,FR15,9,F
1556,1556,10937,10937_2_2_20,9.0,FR15,9,F
1557,1557,10937,10937_2_2_21,8.0,FR15,9,F
1558,1558,10937,10937_2_2_22,9.0,FR15,9,F
1559,1559,10937,10937_2_2_23,10.0,FR15,9,F
1562,1562,11330,11330_2_1_3,53.0,FR15,50,F
1563,1563,11330,11330_2_1_4,51.0,FR15,50,F
1564,1564,11330,11330_2_1_5,55.0,FR15,50,F
1565,1565,11330,11330_2_1_6,60.0,FR15,50,F
1566,1566,11330,11330_2_1_7,54.0,FR15,50,F
1567,1567,11330,11330_2_1_8,47.0,FR15,50,F
1568,1568,11330,11330_2_1_9,16.0,FR15,50,F
1569,1569,11330,11330_2_1_10,16.0,FR15,50,F
1570,1570,11330,11330_2_1_11,46.0,FR15,50,F
1571,1571,11330,11330_2_1_12,18.0,FR15,50,F
1572,1572,11330,11330_2_1_13,12.0,FR15,50,F
1573,1573,11330,11330_2_1_14,21.0,FR15,50,F
1574,1574,11330,11330_2_1_15,18.0,FR15,50,F
1575,1575,11330,11330_2_1_16,45.0,FR15,50,F
1577,1577,11330,11330_2_2_2,46.0,FR15,50,F
1578,1578,11330,11330_2_2_3,40.0,FR15,50,F
1579,1579,11330,11330_2_2_4,45.0,FR15,50,F
1580,1580,11330,11330_2_2_5,53.0,FR15,50,F
1581,1581,11330,11330_2_2_6,18.0,FR15,50,F
1582,1582,11330,11330_2_2_7,21.0,FR15,50,F
1583,1583,11330,11330_2_2_8,65.0,FR15,50,F
1584,1584,11330,11330_2_2_9,55.0,FR15,50,F
1585,1585,11330,11330_2_2_10,33.0,FR15,50,F
1586,1586,11330,11330_2_2_11,50.0,FR15,50,F
1587,1587,11330,11330_2_2_12,60.0,FR15,50,F
1588,1588,11330,11330_2_2_13,53.0,FR15,50,F
1589,1589,11330,11330_2_2_14,52.0,FR15,50,F
1590,1590,11330,11330_2_2_15,40.0,FR15,50,F
1591,1591,11330,11330_2_2_16,39.0,FR15,50,F
1592,1592,11330,11330_2_2_17,63.0,FR15,50,F
1593,1593,11330,11330_2_2_18,41.0,FR15,50,F
1594,1594,11330,11330_2_2_19,45.0,FR15,50,F
1595,1595,13329,13329_2_1_1,38.0,FR15,7,M
1596,1596,13329,13329_2_1_2,10.0,FR15,7,M
1597,1597,13329,13329_2_1_3,8.0,FR15,7,M
1598,1598,13329,13329_2_1_4,7.0,FR15,7,M
1601,1601,13329,13329_2_1_7,7.0,FR15,7,M
1602,1602,13329,13329_2_1_8,8.0,FR15,7,M
1604,1604,13329,13329_2_1_10,67.0,FR15,7,M
1605,1605,13329,13329_2_1_11,43.0,FR15,7,M
1606,1606,13329,13329_2_1_12,11.0,FR15,7,M
1608,1608,13329,13329_2_2_1,38.0,FR15,7,M
1609,1609,13329,13329_2_2_2,10.0,FR15,7,M
1610,1610,13329,13329_2_2_3,67.0,FR15,7,M
1611,1611,13329,13329_2_2_4,40.0,FR15,7,M
1613,1613,13329,13329_2_2_6,7.0,FR15,7,M
1615,1615,13329,13329_2_2_8,11.0,FR15,7,M
1616,1616,13329,13329_2_2_9,10.0,FR15,7,M
1618,1618,13329,13329_2_2_11,7.0,FR15,7,M
1619,1619,13329,13329_2_2_12,7.0,FR15,7,M
1620,1620,11194,11194_2_1_1,42.0,FR15,38,F
1621,1621,11194,11194_2_1_2,46.0,FR15,38,F
1623,1623,11194,11194_2_1_4,54.0,FR15,38,F
1624,1624,11194,11194_2_1_5,37.0,FR15,38,F
1625,1625,11194,11194_2_1_6,40.0,FR15,38,F
1626,1626,11194,11194_2_1_7,41.0,FR15,38,F
1627,1627,11194,11194_2_1_8,20.0,FR15,38,F
1629,1629,11194,11194_2_1_10,23.0,FR15,38,F
1630,1630,11194,11194_2_1_11,68.0,FR15,38,F
1631,1631,11194,11194_2_1_12,65.0,FR15,38,F
1632,1632,11194,11194_2_1_13,6.0,FR15,38,F
1633,1633,11194,11194_2_2_1,42.0,FR15,38,F
1634,1634,11194,11194_2_2_2,6.0,FR15,38,F
1638,1638,11194,11194_2_2_6,50.0,FR15,38,F
1639,1639,11194,11194_2_2_7,52.0,FR15,38,F
1641,1641,11194,11194_2_2_9,35.0,FR15,38,F
1642,1642,11194,11194_2_2_10,45.0,FR15,38,F
1643,1643,11194,11194_2_2_11,35.0,FR15,38,F
1645,1645,11194,11194_2_2_13,49.0,FR15,38,F
1649,1649,11623,11623_2_1_1,12.0,FR15,14,M
1650,1650,11623,11623_2_1_2,67.0,FR15,14,M
1651,1651,11623,11623_2_1_3,45.0,FR15,14,M
1654,1654,11623,11623_2_1_6,45.0,FR15,14,M
1655,1655,11623,11623_2_2_1,45.0,FR15,14,M
1656,1656,11623,11623_2_2_2,67.0,FR15,14,M
1657,1657,11623,11623_2_2_3,30.0,FR15,14,M
1659,1659,11623,11623_2_2_5,7.0,FR15,14,M
1660,1660,6273,6273_2_1_1,66.0,FR15,62,F
1663,1663,6273,6273_2_1_4,28.0,FR15,62,F
1664,1664,6273,6273_2_1_5,56.0,FR15,62,F
1665,1665,6273,6273_2_1_6,50.0,FR15,62,F
1666,1666,6273,6273_2_1_7,49.0,FR15,62,F
1668,1668,6273,6273_2_1_9,50.0,FR15,62,F
1674,1674,6273,6273_2_1_15,40.0,FR15,62,F
1677,1677,6273,6273_2_2_1,66.0,FR15,62,F
1680,1680,6273,6273_2_2_4,28.0,FR15,62,F
1681,1681,6273,6273_2_2_5,40.0,FR15,62,F
1688,1688,6273,6273_2_2_12,62.0,FR15,62,F
1692,1692,7409,7409_2_1_1,65.0,FR15,9,M
1693,1693,7409,7409_2_1_2,38.0,FR15,9,M
1695,1695,7409,7409_2_1_4,14.0,FR15,9,M
1696,1696,7409,7409_2_1_5,13.0,FR15,9,M
1701,1701,7409,7409_2_1_10,40.0,FR15,9,M
1702,1702,7409,7409_2_2_1,65.0,FR15,9,M
1703,1703,7409,7409_2_2_2,38.0,FR15,9,M
1704,1704,7409,7409_2_2_3,30.0,FR15,9,M
1706,1706,7409,7409_2_2_5,14.0,FR15,9,M
1707,1707,7409,7409_2_2_6,13.0,FR15,9,M
1708,1708,10884,10884_2_1_1,57.0,FR15,74,F
1709,1709,10884,10884_2_1_2,77.0,FR15,74,F
1710,1710,10884,10884_2_2_1,14.0,FR15,74,F
1711,1711,10884,10884_2_2_2,13.0,FR15,74,F
1712,1712,12548,12548_2_1_1,25.0,FR15,28,M
